filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,speaker_tgt_oth,speaker_x,TGT_first,TGT_first_code,language_stimuli,language_stimuli_code,HuBERT (Transformer)_layer1_distance_tgt,HuBERT (Transformer)_layer1_distance_oth,HuBERT (Transformer)_layer2_distance_tgt,HuBERT (Transformer)_layer2_distance_oth,HuBERT (Transformer)_layer3_distance_tgt,HuBERT (Transformer)_layer3_distance_oth,HuBERT (Transformer)_layer4_distance_tgt,HuBERT (Transformer)_layer4_distance_oth,HuBERT (Transformer)_layer5_distance_tgt,HuBERT (Transformer)_layer5_distance_oth,HuBERT (Transformer)_layer6_distance_tgt,HuBERT (Transformer)_layer6_distance_oth,HuBERT (Transformer)_layer7_distance_tgt,HuBERT (Transformer)_layer7_distance_oth,HuBERT (Transformer)_layer8_distance_tgt,HuBERT (Transformer)_layer8_distance_oth,HuBERT (Transformer)_layer9_distance_tgt,HuBERT (Transformer)_layer9_distance_oth,HuBERT (Transformer)_layer10_distance_tgt,HuBERT (Transformer)_layer10_distance_oth,HuBERT (Transformer)_layer11_distance_tgt,HuBERT (Transformer)_layer11_distance_oth,HuBERT (Transformer)_layer12_distance_tgt,HuBERT (Transformer)_layer12_distance_oth
BR_TRIP36051_0,ɛ,e,t,ʃ,BR366,BR370,BR443,BR-participant4,BR-participant3,False,0,BR,2,0.692111074924469,0.6587169170379639,0.5187299847602844,0.5123350024223328,0.5055369734764099,0.4682579338550567,0.5005782842636108,0.4540980160236358,0.4491041898727417,0.4580142199993133,0.4350774884223938,0.4631422162055969,0.4571849405765533,0.4603638350963592,0.4848564863204956,0.4838018119335174,0.5485507845878601,0.563071072101593,0.5702827572822571,0.5805882811546326,0.6493885517120361,0.6395286321640015,0.6460102796554565,0.6108298897743225
EN_TRIP17558_0,ɑ,u,z,f,EN2723,EN2756,EN775,EN-participant8,EN-participant4,False,0,EN,1,0.4374452531337738,0.7483227849006653,0.3916467130184173,0.6207422614097595,0.3442599475383758,0.5681208968162537,0.3219704627990722,0.5188232660293579,0.3335998654365539,0.5387762188911438,0.3509500920772552,0.5384010672569275,0.3675023019313812,0.5831226706504822,0.3809337913990021,0.6212306618690491,0.4181099534034729,0.7135229706764221,0.40047287940979,0.7204403877258301,0.40996253490448,0.7562753558158875,0.37277528643608093,0.8155651092529297
ES_TRIP21960_0,a:,ɤ:,m,v,ES140,ES79,ES11,ES-participant4,ES-participant2,False,0,ES,6,0.7116682529449463,0.8686468005180359,0.5863001942634583,0.7042686343193054,0.4197139143943786,0.5455964207649231,0.3602193295955658,0.4709054231643677,0.3650094866752624,0.4658673107624054,0.3718014359474182,0.4568323493003845,0.3306540250778198,0.4196826815605163,0.3541169762611389,0.4279682636260986,0.4208278059959411,0.4985803067684173,0.4326379001140594,0.508164644241333,0.4167079329490661,0.5379731059074402,0.4277102053165436,0.5774244666099548
BR_TRIP60069_1,ũ,ĩ,s,t,BR672,BR849,BR28,BR-participant1,BR-participant2,True,1,BR,2,0.4617995023727417,0.450453907251358,0.36294025182724,0.3538440763950348,0.3156780004501343,0.3219639956951141,0.2824021875858307,0.316683292388916,0.2586257457733154,0.3140519857406616,0.2482829689979553,0.3096262812614441,0.2405414581298828,0.3090114593505859,0.2517156600952148,0.3349663615226745,0.2654868066310882,0.3886579573154449,0.2603977024555206,0.4025076329708099,0.2475311011075973,0.4370805323123932,0.18273359537124634,0.41027504205703735
TU_TRIP11912_1,ɯ,i,t,s,TU241,TU255,TU129,TU-participant1,TU-participant4,True,1,TU,5,0.4374200701713562,0.6279909014701843,0.368994653224945,0.51658695936203,0.3314796984195709,0.4445518851280212,0.3070684969425201,0.3995110094547272,0.3359270393848419,0.3988658785820007,0.3475152552127838,0.378343254327774,0.3453141748905182,0.3811009228229522,0.3747313320636749,0.4221517145633697,0.4041879177093506,0.4706364572048187,0.3904261887073517,0.4537636041641235,0.3541166484355926,0.4465847909450531,0.2967388927936554,0.36904987692832947
FR_TRIP26963_0,œ,o,z,b,FR3364,FR3259,FR182,FR-participant7,FR-participant6,False,0,FR,0,0.5512330532073975,0.6828703284263611,0.4206471443176269,0.5218810439109802,0.3488409519195556,0.4485607743263244,0.300586074590683,0.412030279636383,0.3096884489059448,0.3989389836788177,0.2956888973712921,0.3824752569198608,0.3183127343654632,0.414834976196289,0.2864636480808258,0.4366710782051086,0.297340840101242,0.4916640818119049,0.317869484424591,0.4733361601829529,0.306100070476532,0.4491065740585327,0.24998092651367188,0.41186651587486267
EN_TRIP22762_1,ɑ,ʌ,z,f,EN552,EN459,EN1927,EN-participant2,EN-participant7,True,1,EN,1,0.5252152681350708,0.5278695225715637,0.4534079432487488,0.4495027959346771,0.3843764960765838,0.3750067949295044,0.3559595942497253,0.36481374502182,0.3802831768989563,0.3706340193748474,0.3399013578891754,0.3634846210479736,0.3367423415184021,0.388142853975296,0.3436067104339599,0.3978115022182464,0.3843610882759094,0.4388757944107055,0.399345725774765,0.4927486181259155,0.3969713747501373,0.5139841437339783,0.35271331667900085,0.48868194222450256
GR_TRIP61577_1,ʏ,aː,f,s,GR268,GR317,GR621,GR-participant4,GR-participant1,True,1,GR,3,0.5290921330451965,0.6947729587554932,0.4119288027286529,0.5705395936965942,0.3568987548351288,0.4797426462173462,0.3415279686450958,0.4525528252124786,0.3334174454212188,0.4419181942939758,0.3118062913417816,0.4229265749454498,0.3050179779529571,0.419828325510025,0.3104861378669739,0.4455962479114532,0.3424784243106842,0.5123887658119202,0.3705833852291107,0.5380100011825562,0.4002602696418762,0.603010356426239,0.3999992311000824,0.6234914064407349
ES_TRIP33498_1,i:,y:,l,s,ES221,ES234,ES293,ES-participant1,ES-participant5,True,1,ES,6,0.4586719572544098,0.4794515371322632,0.3730684816837311,0.3759947121143341,0.3122590482234955,0.3254332840442657,0.2799845933914184,0.2958175539970398,0.3066322803497314,0.3206544816493988,0.3490641117095947,0.3547928929328918,0.3633614182472229,0.3777296245098114,0.390420526266098,0.3804619014263153,0.4920842945575714,0.3695864677429199,0.5209255814552307,0.4384559988975525,0.6132867336273193,0.523887038230896,0.6241326928138733,0.5234065055847168
BR_TRIP20451_0,i,e,s,p,BR499,BR445,BR329,BR-participant3,BR-participant4,False,0,BR,2,0.7401410937309265,0.7359580397605896,0.5941735506057739,0.5638028979301453,0.5401766300201416,0.5143001675605774,0.5145871043205261,0.4548146724700928,0.5016171336174011,0.4411609768867492,0.4903999865055084,0.4459661543369293,0.5163440704345703,0.4455810189247131,0.5152351260185242,0.4592381417751312,0.5783874988555908,0.5307019948959351,0.568895161151886,0.5394423007965088,0.6176051497459412,0.5925237536430359,0.594808042049408,0.6112322807312012
FR_TRIP30446_0,ɔ,u,f,f,FR2910,FR3169,FR2668,FR-participant7,FR-participant1,False,0,FR,0,0.4290212094783783,0.5219194889068604,0.3458717167377472,0.4268836975097656,0.3259376585483551,0.4166491627693176,0.3431633412837982,0.4376462399959564,0.3264439105987549,0.4531830847263336,0.3490046560764313,0.4522741436958313,0.3928108215332031,0.4922212064266205,0.4175821840763092,0.5142572522163391,0.4921675622463226,0.5675806999206543,0.4935696125030517,0.5458095669746399,0.4880358278751373,0.6355878710746765,0.49083051085472107,0.6419872045516968
GL_TRIP1354_1,aː,a,g,g,GLO50,GLO156,GLO150,S04F,S03M,True,1,GL,4,0.4765763282775879,0.4531620144844055,0.38357675075531,0.3673211932182312,0.3271406888961792,0.3109032213687897,0.2922806739807129,0.2881406247615814,0.2774014770984649,0.2804329097270965,0.2559836506843567,0.2602355778217315,0.2447188049554824,0.2502433359622955,0.2265055328607559,0.2536367177963257,0.2457597851753235,0.2767465114593506,0.2798150479793548,0.3064644634723663,0.3524240255355835,0.3738835752010345,0.4124384820461273,0.38074958324432373
BR_TRIP25897_1,ẽ,õ,m,d,BR1024,BR890,BR773,BR-participant5,BR-participant1,True,1,BR,2,0.5956864953041077,0.6443521976470947,0.4466017484664917,0.5060859322547913,0.3862859904766083,0.4265547692775726,0.3872646987438202,0.4168523550033569,0.3651850521564483,0.4038410186767578,0.3622021973133087,0.4129050076007843,0.39152392745018,0.4286086857318878,0.4185310304164886,0.4787332713603973,0.4468083679676056,0.4854681193828583,0.4539518356323242,0.4608148336410522,0.4900376498699188,0.472052127122879,0.4643357992172241,0.41811543703079224
TU_TRIP5964_0,ɯ,y,p,t,TU188,TU170,TU24,TU-participant3,TU-participant2,False,0,TU,5,0.5638666152954102,0.5729023218154907,0.5086053013801575,0.4863755404949188,0.420038491487503,0.3975504338741302,0.4469724297523498,0.4080187380313873,0.4351392388343811,0.4294524788856506,0.4123568832874298,0.3878753781318664,0.4051243960857391,0.3791172802448272,0.3635507524013519,0.426453173160553,0.3776240050792694,0.418156236410141,0.3561619818210602,0.4120705127716064,0.3499453365802765,0.3985866606235504,0.37158867716789246,0.37197762727737427
GR_TRIP66209_0,yː,øː,l,t,GR379,GR309,GR493,GR-participant4,GR-participant3,False,0,GR,3,0.572230875492096,0.6504641175270081,0.4496113061904907,0.4914549887180328,0.3984564840793609,0.449395090341568,0.4381255805492401,0.4393845796585083,0.3755631148815155,0.4617297351360321,0.4013548493385315,0.4759331047534942,0.4025751948356628,0.5024533867835999,0.455035388469696,0.5204011797904968,0.5187171697616577,0.5853658318519592,0.5831040740013123,0.6657620072364807,0.5789035558700562,0.5931349396705627,0.5544939637184143,0.622773289680481
ES_TRIP26801_1,ɤ:,i:,m,v,ES184,ES185,ES55,ES-participant3,ES-participant2,True,1,ES,6,0.6073639392852783,0.6337295770645142,0.4823315143585205,0.5195407271385193,0.4290117621421814,0.4488378167152405,0.3907339870929718,0.4157184064388275,0.3790635764598846,0.4323265254497528,0.3989885747432709,0.4421930015087127,0.4467407763004303,0.4506378173828125,0.4591469168663025,0.4656722247600555,0.5014228224754333,0.5373550653457642,0.4992527961730957,0.5770939588546753,0.5451010465621948,0.6421380639076233,0.5251235365867615,0.7047199010848999
GR_TRIP20981_1,ʏ,ɪ,f,s,GR397,GR404,GR115,GR-participant3,GR-participant6,True,1,GR,3,0.4035345017910003,0.5437438488006592,0.3280389308929443,0.4175430834293365,0.2919937372207641,0.3607656359672546,0.2821822166442871,0.3581523299217224,0.281070739030838,0.4016483724117279,0.2696438431739807,0.4094430208206177,0.262491226196289,0.4311771094799042,0.2852844595909118,0.4532800316810608,0.3099993765354156,0.4909974932670593,0.3182133734226227,0.5415772795677185,0.3236587643623352,0.5735889077186584,0.25536051392555237,0.5218576788902283
EN_TRIP15269_0,ʊ,ʌ,t,s,EN2689,EN2733,EN1681,EN-participant8,EN-participant1,False,0,EN,1,0.5618213415145874,0.548673689365387,0.4366020560264587,0.4391751289367676,0.3720581531524658,0.3941704034805298,0.3738465905189514,0.3629636764526367,0.3516921103000641,0.3407318890094757,0.3446473181247711,0.3312356770038605,0.3830480575561523,0.3608694076538086,0.4367375075817108,0.3795755803585052,0.4862159788608551,0.4221815764904022,0.4819133579730987,0.4684661030769348,0.4933482706546783,0.5236190557479858,0.45655325055122375,0.45606666803359985
BR_TRIP66574_1,i,ɛ,d,s,BR758,BR748,BR993,BR-participant1,BR-participant5,True,1,BR,2,0.4636313617229461,0.5937941670417786,0.3486023247241974,0.4523588716983795,0.2816371023654938,0.3767491281032562,0.2606332898139953,0.3512930274009704,0.244432121515274,0.3421315550804138,0.2318899631500244,0.3521922528743744,0.2459382861852646,0.3652832508087158,0.2610470056533813,0.3829580843448639,0.3261377513408661,0.4212680757045746,0.3955222070217132,0.4624940752983093,0.3579777181148529,0.4881735146045685,0.2855282425880432,0.4522496461868286
FR_TRIP18983_0,e,ɛ,z,b,FR1914,FR1812,FR1623,FR-participant3,FR-participant4,False,0,FR,0,0.635202169418335,0.6619759202003479,0.5162288546562195,0.55654376745224,0.4443823397159576,0.4701769948005676,0.4350776970386505,0.4512019455432892,0.4175708889961242,0.4410285055637359,0.4226179420948028,0.4497691392898559,0.4833264946937561,0.4826908409595489,0.4918946921825409,0.4814649820327759,0.5361477732658386,0.5373928546905518,0.5507714152336121,0.5818979740142822,0.6378265619277954,0.671556830406189,0.6159458160400391,0.7015964388847351
EN_TRIP3200_1,u,ʊ,z,f,EN47,EN207,EN1866,EN-participant6,EN-participant1,True,1,EN,1,0.4004775881767273,0.4055556952953338,0.3314194083213806,0.3303517997264862,0.288500964641571,0.2949582636356354,0.2936834394931793,0.3107333779335022,0.3064507842063904,0.3161521852016449,0.3204859793186188,0.3183331489562988,0.3363749980926513,0.3269121348857879,0.4057600498199463,0.3749788403511047,0.5758770108222961,0.447474330663681,0.614500880241394,0.5218140482902527,0.5972973704338074,0.4632635712623596,0.47923973202705383,0.27095499634742737
BR_TRIP58975_0,ĩ,e,s,p,BR647,BR735,BR558,BR-participant1,BR-participant3,False,0,BR,2,0.5651902556419373,0.4886941909790039,0.462393969297409,0.3950127065181732,0.402113527059555,0.3309920728206634,0.3978787064552307,0.3198318183422088,0.4028079509735107,0.3163308203220367,0.4087206423282623,0.3029105067253113,0.4204733371734619,0.321060836315155,0.4253862500190735,0.3462900519371032,0.4968144595623016,0.4114219546318054,0.4983892738819122,0.3980039656162262,0.4766130745410919,0.396704614162445,0.46406319737434387,0.33997443318367004
BR_TRIP18676_1,õ,ɔ,k,s,BR514,BR603,BR653,BR-participant3,BR-participant1,True,1,BR,2,0.464870274066925,0.5921367406845093,0.3807463347911834,0.4831752777099609,0.3293745815753937,0.4212520718574524,0.3112345337867737,0.4073705077171325,0.3154506087303161,0.4026438593864441,0.2803265452384949,0.3588347136974334,0.2783474624156952,0.3518140316009521,0.3005984127521515,0.3683428466320038,0.3330349922180176,0.4490046799182892,0.3681453764438629,0.4532355964183807,0.3663340508937835,0.4833082258701324,0.2651951014995575,0.4875500500202179
ES_TRIP9599_0,ø:,æ:,s,t,ES297,ES301,ES189,ES-participant5,ES-participant3,False,0,ES,6,0.5072919130325317,0.5054114460945129,0.3911023139953613,0.4244210124015808,0.3431286215782165,0.3805634975433349,0.3105651140213012,0.347944974899292,0.3103355765342712,0.3512152731418609,0.3007431626319885,0.3394249975681305,0.3044735789299011,0.3458402156829834,0.3176106810569763,0.3625511229038238,0.3371492028236389,0.4177067279815674,0.3619683384895324,0.4826266169548034,0.4321373105049133,0.5433236956596375,0.457424521446228,0.5082796812057495
FR_TRIP17398_1,ø,ɔ,z,f,FR1834,FR2219,FR3968,FR-participant3,FR-participant5,True,1,FR,0,0.4654349982738495,0.5015856027603149,0.3672328889369964,0.411546379327774,0.3134828507900238,0.3513991236686706,0.2909116446971893,0.3271174430847168,0.3195415437221527,0.353100061416626,0.3024925887584686,0.3663558661937713,0.3298327326774597,0.4114102721214294,0.3582722544670105,0.4452347159385681,0.3749239146709442,0.4863129556179046,0.391222208738327,0.5123635530471802,0.4396406412124634,0.5742278695106506,0.4287474453449249,0.595224916934967
GR_TRIP8946_0,aː,yː,f,t,GR202,GR134,GR19,GR-participant2,GR-participant6,False,0,GR,3,0.5077008008956909,0.5692456364631653,0.4230841696262359,0.472875714302063,0.3564737737178802,0.4421115517616272,0.3306834697723388,0.4453328847885132,0.3390855491161346,0.4499305784702301,0.3305595517158508,0.433816134929657,0.3341751992702484,0.4135717749595642,0.3554108440876007,0.4324482381343841,0.3899038434028625,0.509056031703949,0.4114167094230652,0.5560089349746704,0.4351920187473297,0.6067028641700745,0.37497755885124207,0.6418419480323792
BR_TRIP46922_1,ĩ,õ,s,t,BR265,BR275,BR159,BR-participant4,BR-participant2,True,1,BR,2,0.6660124063491821,0.6802578568458557,0.5367786288261414,0.5602375864982605,0.4831573963165283,0.495805561542511,0.4478688836097717,0.4481347203254699,0.447706788778305,0.4419025182723999,0.4519343078136444,0.4248731434345245,0.4701859951019287,0.4432733058929443,0.5002134442329407,0.4758713245391845,0.5409659147262573,0.5636807680130005,0.5690114498138428,0.5694125294685364,0.647358775138855,0.6172274947166443,0.6853499412536621,0.5766767263412476
GL_TRIP1774_0,e,ɛ,p,p,GLO86,GLO160,GLO2,S02M,S03M,False,0,GL,4,0.3006092607975006,0.4504352509975433,0.2429559379816055,0.3766714930534363,0.2311900556087494,0.337226390838623,0.2160452306270599,0.3284485042095184,0.2070286124944687,0.3031844794750213,0.1940048336982727,0.2926521003246307,0.1786451339721679,0.2755597233772278,0.1689031422138214,0.2547444105148315,0.1748372465372085,0.2896046638488769,0.1885975450277328,0.2923905551433563,0.2347017228603363,0.3403607308864593,0.21870940923690796,0.3215123414993286
BR_TRIP13188_1,ɐ̃,a,t,t,BR539,BR627,BR675,BR-participant3,BR-participant1,True,1,BR,2,0.5362839698791504,0.6259216666221619,0.4169213473796844,0.4895070195198059,0.3592242896556854,0.4423175156116485,0.3295148015022278,0.4343884587287903,0.3259027004241943,0.4320690035820007,0.3095493614673614,0.4335228204727173,0.3121325373649597,0.4431791007518768,0.3407170176506042,0.494145929813385,0.3800176382064819,0.5553545355796814,0.3664395213127136,0.542636513710022,0.3922695815563202,0.593445360660553,0.376199334859848,0.5561994314193726
TU_TRIP3761_0,y,i,f,z,TU167,TU177,TU257,TU-participant3,TU-participant1,False,0,TU,5,0.5101966857910156,0.4940719604492187,0.408882737159729,0.4047417044639587,0.3342417180538177,0.3335467875003814,0.3146562278270721,0.3303137719631195,0.3201167285442352,0.3485576212406158,0.3086565136909485,0.3636490106582641,0.3327773809432983,0.3882811665534973,0.3305040299892425,0.3771380186080932,0.3501838743686676,0.4218602478504181,0.3713244497776031,0.4616497457027435,0.3959733247756958,0.5065382122993469,0.35517773032188416,0.4447585642337799
EN_TRIP6872_1,eɪ,ɛ,z,b,EN1950,EN2085,EN1009,EN-participant7,EN-participant4,True,1,EN,1,0.6309595704078674,0.7341017723083496,0.5015309453010559,0.5711777210235596,0.4199956655502319,0.4832855761051178,0.4066950976848602,0.4672224521636963,0.3757455348968506,0.4509141445159912,0.3739540874958038,0.4608747661113739,0.4085196256637573,0.4985084235668182,0.413069486618042,0.5349018573760986,0.4317254722118377,0.550301730632782,0.4366942644119262,0.5915223360061646,0.4839630424976349,0.6358016133308411,0.44506797194480896,0.6393037438392639
FR_TRIP8045_0,i,e,z,f,FR780,FR868,FR2450,FR-participant2,FR-participant1,False,0,FR,0,0.6022832989692688,0.6280549168586731,0.5106654763221741,0.5326797366142273,0.4037410616874695,0.4246580898761749,0.365144282579422,0.3950416147708893,0.3930353820323944,0.4351712763309479,0.399287611246109,0.4672975838184356,0.4350389540195465,0.5264844298362732,0.4632326066493988,0.5506360530853271,0.5386625528335571,0.6529226899147034,0.5028882622718811,0.6418179869651794,0.5693011283874512,0.7395144104957581,0.6567132472991943,0.8221940398216248
GR_TRIP51064_1,yː,uː,z,t,GR43,GR14,GR553,GR-participant6,GR-participant1,True,1,GR,3,0.4149657487869262,0.4978068768978119,0.3291611969470978,0.40326789021492,0.2885957062244415,0.3548754155635834,0.2895737588405609,0.3359512090682983,0.3053629100322723,0.372673362493515,0.3119206726551056,0.4064787924289703,0.329619437456131,0.4329787194728851,0.3695268630981445,0.4781371057033539,0.4485589265823364,0.5407552719116211,0.4945811927318573,0.5843139886856079,0.5215736031532288,0.6564201712608337,0.42528995871543884,0.6366358399391174
ES_TRIP8284_0,y:,ø:,l,s,ES69,ES18,ES126,ES-participant2,ES-participant4,False,0,ES,6,0.5582334995269775,0.7153912782669067,0.4433452188968658,0.5583821535110474,0.3273771107196808,0.4585466384887695,0.305828720331192,0.4475981295108795,0.3324881196022033,0.4691361486911773,0.3176734745502472,0.4600456655025482,0.3498059213161468,0.4781748354434967,0.3889071643352508,0.5010963082313538,0.4203509092330932,0.5783353447914124,0.4088236689567566,0.5760045647621155,0.4465261399745941,0.635820746421814,0.4693792760372162,0.632092297077179
BR_TRIP16561_1,ẽ,ũ,m,d,BR553,BR520,BR303,BR-participant3,BR-participant4,True,1,BR,2,0.5877336859703064,0.7357502579689026,0.4572590887546539,0.5919185280799866,0.3739384710788727,0.5304171442985535,0.3511153161525726,0.5263344049453735,0.3598743677139282,0.5901413559913635,0.3747224807739258,0.6097420454025269,0.4403232634067535,0.6147597432136536,0.4270669221878052,0.6660105586051941,0.5096971988677979,0.7177661061286926,0.4883670508861542,0.7454082369804382,0.5138722062110901,0.8495565056800842,0.43666720390319824,0.7757327556610107
TU_TRIP8718_0,y,œ,d,ʃ,TU8,TU40,TU83,TU-participant2,TU-participant4,False,0,TU,5,0.4508042931556701,0.5215300917625427,0.3813017606735229,0.414777934551239,0.3221496939659118,0.3522245287895202,0.3168842792510986,0.3559216260910034,0.3327454328536987,0.3770525753498077,0.3497944176197052,0.3785087168216705,0.4015189111232757,0.4197827875614166,0.4241198301315307,0.4421504437923431,0.4806382954120636,0.4929703176021576,0.5239971280097961,0.531585693359375,0.5198277235031128,0.5425180196762085,0.4926833510398865,0.5569161176681519
