filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,speaker_tgt_oth,speaker_x,TGT_first,TGT_first_code,language_stimuli,language_stimuli_code,w2vt5_eng_distance_tgt,w2vt5_eng_distance_oth
GR_TRIP8946_0,aː,yː,f,t,GR202,GR134,GR19,GR-participant2,GR-participant6,False,0,GR,3,0.38322749733924866,0.5753145813941956
BR_TRIP46922_1,ĩ,õ,s,t,BR265,BR275,BR159,BR-participant4,BR-participant2,True,1,BR,2,0.6567740440368652,0.7328071594238281
GL_TRIP1774_0,e,ɛ,p,p,GLO86,GLO160,GLO2,S02M,S03M,False,0,GL,4,0.3119813799858093,0.4438003897666931
BR_TRIP13188_1,ɐ̃,a,t,t,BR539,BR627,BR675,BR-participant3,BR-participant1,True,1,BR,2,0.4571931064128876,0.5611059665679932
TU_TRIP3761_0,y,i,f,z,TU167,TU177,TU257,TU-participant3,TU-participant1,False,0,TU,5,0.3806650638580322,0.465976357460022
EN_TRIP6872_1,eɪ,ɛ,z,b,EN1950,EN2085,EN1009,EN-participant7,EN-participant4,True,1,EN,1,0.4504814147949219,0.6297171711921692
FR_TRIP8045_0,i,e,z,f,FR780,FR868,FR2450,FR-participant2,FR-participant1,False,0,FR,0,0.45308250188827515,0.5847777724266052
GR_TRIP51064_1,yː,uː,z,t,GR43,GR14,GR553,GR-participant6,GR-participant1,True,1,GR,3,0.5250317454338074,0.6367703080177307
ES_TRIP8284_0,y:,ø:,l,s,ES69,ES18,ES126,ES-participant2,ES-participant4,False,0,ES,6,0.447106271982193,0.6264334917068481
BR_TRIP16561_1,ẽ,ũ,m,d,BR553,BR520,BR303,BR-participant3,BR-participant4,True,1,BR,2,0.4789683520793915,0.7770780920982361
TU_TRIP8718_0,y,œ,d,ʃ,TU8,TU40,TU83,TU-participant2,TU-participant4,False,0,TU,5,0.4079384505748749,0.4869367182254791
FR_TRIP30693_1,ɛ̃,ɛ,f,f,FR3111,FR2928,FR1157,FR-participant7,FR-participant4,True,1,FR,0,0.5951759815216064,0.6171453595161438
ES_TRIP10681_0,y:,ɤ:,s,t,ES312,ES298,ES228,ES-participant5,ES-participant1,False,0,ES,6,0.39725884795188904,0.44063758850097656
EN_TRIP37444_1,i,ɪ,f,s,EN1899,EN1763,EN2503,EN-participant1,EN-participant5,True,1,EN,1,0.33775606751441956,0.5247688293457031
GR_TRIP72609_0,øː,ʏ,ts,k,GR761,GR670,GR524,GR-participant5,GR-participant1,False,0,GR,3,0.4501631259918213,0.5223429799079895
FR_TRIP76116_1,ɔ,œ,f,f,FR3609,FR3566,FR2004,FR-participant5,FR-participant3,True,1,FR,0,0.31299617886543274,0.3088550865650177
EN_TRIP2900_0,æ,ʌ,z,b,EN261,EN364,EN980,EN-participant6,EN-participant4,False,0,EN,1,0.3756420910358429,0.43759506940841675
TU_TRIP3503_0,u,ɯ,f,z,TU191,TU172,TU246,TU-participant3,TU-participant1,False,0,TU,5,0.5136156678199768,0.5906494855880737
BR_TRIP36955_1,o,ɔ,t,f,BR220,BR341,BR1003,BR-participant4,BR-participant5,True,1,BR,2,0.5128968954086304,0.37311652302742004
GR_TRIP61692_0,ʏ,ʊ,f,s,GR326,GR348,GR548,GR-participant4,GR-participant1,False,0,GR,3,0.46495747566223145,0.5415194034576416
GL_TRIP1523_1,i,ɛ,f,f,GLO84,GLO143,GLO58,S04F,S05M,True,1,GL,4,0.3886953890323639,0.39700666069984436
BR_TRIP38638_0,ũ,õ,k,b,BR278,BR423,BR902,BR-participant4,BR-participant5,False,0,BR,2,0.5481421947479248,0.5561327338218689
BR_TRIP7706_0,ẽ,ɐ̃,l,s,BR143,BR138,BR839,BR-participant2,BR-participant1,False,0,BR,2,0.3138678967952728,0.4175271689891815
ES_TRIP16504_1,ø:,ɤ:,m,v,ES339,ES328,ES255,ES-participant5,ES-participant1,True,1,ES,6,0.331015944480896,0.4179631769657135
GR_TRIP55733_0,iː,ɪ,ɡ,s,GR276,GR303,GR488,GR-participant4,GR-participant3,False,0,GR,3,0.43560826778411865,0.5079708695411682
FR_TRIP8096_0,o,ɔ,z,f,FR803,FR1021,FR1644,FR-participant2,FR-participant4,False,0,FR,0,0.5560687184333801,0.5770132541656494
GR_TRIP6830_1,yː,iː,f,t,GR180,GR174,GR764,GR-participant2,GR-participant5,True,1,GR,3,0.5835896730422974,0.5777302980422974
BR_TRIP14438_0,ɐ̃,ĩ,z,b,BR617,BR504,BR763,BR-participant3,BR-participant1,False,0,BR,2,0.45021796226501465,0.5643875002861023
ES_TRIP13567_1,æ:,y:,l,s,ES307,ES294,ES271,ES-participant5,ES-participant1,True,1,ES,6,0.4035796523094177,0.623774528503418
EN_TRIP22922_0,ɪ,ʊ,z,f,EN720,EN651,EN2197,EN-participant2,EN-participant7,False,0,EN,1,0.36520257592201233,0.3637256622314453
TU_TRIP9973_1,ɯ,œ,d,ʃ,TU244,TU206,TU88,TU-participant1,TU-participant4,True,1,TU,5,0.4418623149394989,0.5014909505844116
FR_TRIP65129_0,œ,ø,z,b,FR1599,FR1230,FR4446,FR-participant4,FR-participant8,False,0,FR,0,0.605464518070221,0.5308757424354553
ES_TRIP22578_0,ɤ:,æ:,s,t,ES85,ES97,ES13,ES-participant4,ES-participant2,False,0,ES,6,0.428842157125473,0.5279221534729004
BR_TRIP65865_1,ẽ,ĩ,l,s,BR839,BR688,BR546,BR-participant1,BR-participant3,True,1,BR,2,0.3620515763759613,0.5031632781028748
GR_TRIP41043_1,ʏ,yː,b,s,GR28,GR4,GR396,GR-participant6,GR-participant3,True,1,GR,3,0.272291898727417,0.4733749032020569
TU_TRIP7840_0,i,u,ʃ,t,TU15,TU35,TU166,TU-participant2,TU-participant3,False,0,TU,5,0.35297632217407227,0.4044620990753174
EN_TRIP31897_1,ɑ,æ,f,s,EN1219,EN1417,EN10,EN-participant3,EN-participant6,True,1,EN,1,0.3311152756214142,0.39957335591316223
BR_TRIP53536_1,õ,ɐ̃,m,d,BR702,BR679,BR92,BR-participant1,BR-participant2,True,1,BR,2,0.3498598337173462,0.4492185115814209
ES_TRIP27779_0,æ:,a:,m,v,ES187,ES212,ES58,ES-participant3,ES-participant2,False,0,ES,6,0.250681072473526,0.26422297954559326
BR_TRIP32404_1,ĩ,ẽ,s,t,BR1030,BR921,BR692,BR-participant5,BR-participant1,True,1,BR,2,0.3353942036628723,0.4360594153404236
EN_TRIP36468_0,u,ʊ,z,f,EN1462,EN1342,EN2052,EN-participant3,EN-participant7,False,0,EN,1,0.37534481287002563,0.3869710862636566
FR_TRIP38291_0,ɛ̃,ɑ̃,f,f,FR4094,FR4487,FR3486,FR-participant8,FR-participant5,False,0,FR,0,0.3966134786605835,0.35197779536247253
BR_TRIP57043_1,ɔ,o,t,f,BR825,BR828,BR1000,BR-participant1,BR-participant5,True,1,BR,2,0.4110824167728424,0.499587744474411
GR_TRIP70267_1,ʊ,ʏ,f,t,GR709,GR694,GR424,GR-participant5,GR-participant3,True,1,GR,3,0.5187662839889526,0.5231894850730896
GL_TRIP1487_1,ɛ,e,p,p,GLO110,GLO107,GLO52,S04F,S05M,True,1,GL,4,0.415018230676651,0.41472744941711426
FR_TRIP19034_0,ɛ̃,e,z,b,FR1962,FR1914,FR1480,FR-participant3,FR-participant4,False,0,FR,0,0.5085200667381287,0.6473082900047302
GR_TRIP12691_0,øː,yː,ts,k,GR172,GR138,GR85,GR-participant2,GR-participant6,False,0,GR,3,0.4134395718574524,0.3665336072444916
GR_TRIP3847_1,ʏ,ɪ,ɡ,s,GR198,GR188,GR323,GR-participant2,GR-participant4,True,1,GR,3,0.3553811311721802,0.438431054353714
BR_TRIP55038_1,ũ,u,d,k,BR661,BR835,BR27,BR-participant1,BR-participant2,True,1,BR,2,0.4359094798564911,0.5133485794067383
EN_TRIP39905_1,ʌ,ɑ,z,b,EN1599,EN1639,EN2671,EN-participant1,EN-participant8,True,1,EN,1,0.42174452543258667,0.4465519189834595
GR_TRIP52397_0,iː,yː,z,t,GR120,GR43,GR626,GR-participant6,GR-participant1,False,0,GR,3,0.4333881139755249,0.5236578583717346
ES_TRIP33123_1,ɤ:,ø:,l,s,ES220,ES267,ES19,ES-participant1,ES-participant2,True,1,ES,6,0.4635743796825409,0.5164442658424377
ES_TRIP6338_0,æ:,ø:,s,t,ES64,ES60,ES121,ES-participant2,ES-participant4,False,0,ES,6,0.423755019903183,0.5485425591468811
TU_TRIP11024_0,u,y,t,s,TU203,TU236,TU100,TU-participant1,TU-participant4,False,0,TU,5,0.3450331389904022,0.640927791595459
TU_TRIP1688_0,y,œ,t,s,TU80,TU105,TU48,TU-participant4,TU-participant2,False,0,TU,5,0.3952656388282776,0.4664449095726013
ES_TRIP3784_1,y:,ɤ:,m,v,ES57,ES7,ES186,ES-participant2,ES-participant3,True,1,ES,6,0.37638795375823975,0.6079879999160767
BR_TRIP31307_0,i,ɛ,f,s,BR994,BR862,BR794,BR-participant5,BR-participant1,False,0,BR,2,0.3162585496902466,0.46270638704299927
GL_TRIP1705_0,a,aː,g,g,GLO102,GLO1,GLO127,S02M,S05M,False,0,GL,4,0.32384127378463745,0.4515576958656311
BR_TRIP48875_1,i,ĩ,s,k,BR373,BR266,BR132,BR-participant4,BR-participant2,True,1,BR,2,0.5485735535621643,0.6492942571640015
GL_TRIP2320_1,i,e,g,g,GLO99,GLO80,GLO69,S07F,S03M,True,1,GL,4,0.4659574329853058,0.4572104811668396
FR_TRIP50122_0,o,ɔ,z,b,FR526,FR37,FR1888,FR-participant6,FR-participant3,False,0,FR,0,0.4550727605819702,0.5129601955413818
FR_TRIP66474_1,i,e,z,f,FR1668,FR1626,FR3185,FR-participant4,FR-participant7,True,1,FR,0,0.5654190182685852,0.49801138043403625
EN_TRIP24138_1,ɑ,æ,f,s,EN563,EN469,EN1939,EN-participant2,EN-participant7,True,1,EN,1,0.32684266567230225,0.45152121782302856
ES_TRIP28537_1,ɤ:,æ:,s,t,ES166,ES193,ES298,ES-participant3,ES-participant5,True,1,ES,6,0.4292844533920288,0.5273213982582092
FR_TRIP76049_0,e,ɛ,f,f,FR3553,FR3742,FR1930,FR-participant5,FR-participant3,False,0,FR,0,0.44416698813438416,0.41214296221733093
BR_TRIP2928_1,a,ɐ̃,t,t,BR72,BR3,BR729,BR-participant2,BR-participant1,True,1,BR,2,0.34621700644493103,0.45377588272094727
ES_TRIP12840_0,i:,æ:,l,s,ES305,ES307,ES221,ES-participant5,ES-participant1,False,0,ES,6,0.42979541420936584,0.7018200755119324
BR_TRIP4180_0,ĩ,e,z,b,BR15,BR82,BR304,BR-participant2,BR-participant4,False,0,BR,2,0.5680174231529236,0.5586329102516174
TU_TRIP1406_0,i,u,t,s,TU77,TU69,TU45,TU-participant4,TU-participant2,False,0,TU,5,0.3390488028526306,0.4762329161167145
GR_TRIP60074_1,ɪ,iː,f,t,GR302,GR372,GR636,GR-participant4,GR-participant1,True,1,GR,3,0.4150518774986267,0.5056412220001221
ES_TRIP21355_1,y:,ø:,m,v,ES114,ES111,ES45,ES-participant4,ES-participant2,True,1,ES,6,0.545136034488678,0.5792096853256226
FR_TRIP2187_0,ɔ̃,ɑ̃,f,f,FR924,FR994,FR3732,FR-participant2,FR-participant5,False,0,FR,0,0.31719478964805603,0.3615347146987915
FR_TRIP84142_0,ɔ,ø,z,f,FR3596,FR3968,FR4007,FR-participant5,FR-participant8,False,0,FR,0,0.29235854744911194,0.3906714916229248
FR_TRIP35302_1,y,i,z,b,FR4329,FR4402,FR1270,FR-participant8,FR-participant4,True,1,FR,0,0.510524332523346,0.5280476808547974
EN_TRIP3374_1,ɪ,æ,z,f,EN181,EN160,EN962,EN-participant6,EN-participant4,True,1,EN,1,0.5176031589508057,0.6318404674530029
BR_TRIP58555_0,e,i,f,s,BR818,BR759,BR1018,BR-participant1,BR-participant5,False,0,BR,2,0.3700919449329376,0.4078241288661957
GL_TRIP2358_0,ɛ,i,g,g,GLO158,GLO99,GLO18,S07F,S03M,False,0,GL,4,0.36855852603912354,0.43662673234939575
GR_TRIP19755_1,yː,ʏ,f,t,GR492,GR511,GR5,GR-participant3,GR-participant6,True,1,GR,3,0.4966335594654083,0.5783857703208923
BR_TRIP18676_0,õ,ɔ,k,s,BR514,BR603,BR653,BR-participant3,BR-participant1,False,0,BR,2,0.4153895676136017,0.4693216383457184
BR_TRIP38638_1,ũ,õ,k,b,BR278,BR423,BR902,BR-participant4,BR-participant5,True,1,BR,2,0.5481421947479248,0.5561327338218689
FR_TRIP76057_0,œ,o,f,f,FR3566,FR3409,FR4245,FR-participant5,FR-participant8,False,0,FR,0,0.37847718596458435,0.5341023802757263
BR_TRIP37271_1,u,o,b,k,BR396,BR237,BR1038,BR-participant4,BR-participant5,True,1,BR,2,0.4690214693546295,0.435457706451416
ES_TRIP18403_1,æ:,y:,m,v,ES355,ES342,ES259,ES-participant5,ES-participant1,True,1,ES,6,0.3048807382583618,0.5256227850914001
EN_TRIP7163_0,ʌ,æ,z,b,EN2217,EN2014,EN1599,EN-participant7,EN-participant1,False,0,EN,1,0.45685744285583496,0.4046991467475891
TU_TRIP9075_1,ɯ,i,ʃ,t,TU242,TU221,TU161,TU-participant1,TU-participant3,True,1,TU,5,0.3964973986148834,0.4694364070892334
BR_TRIP5676_0,ɐ̃,õ,k,s,BR192,BR19,BR230,BR-participant2,BR-participant4,False,0,BR,2,0.651721179485321,0.694644033908844
FR_TRIP12283_1,u,ɔ,f,f,FR1725,FR2004,FR2321,FR-participant3,FR-participant1,True,1,FR,0,0.4880450367927551,0.5428298115730286
BR_TRIP65982_1,ĩ,ɐ̃,l,s,BR845,BR764,BR876,BR-participant1,BR-participant5,True,1,BR,2,0.3962128460407257,0.47646114230155945
TU_TRIP8137_0,ɯ,u,ʃ,t,TU11,TU29,TU117,TU-participant2,TU-participant4,False,0,TU,5,0.3341016173362732,0.32900968194007874
FR_TRIP66201_1,ɑ̃,ɛ̃,z,f,FR1523,FR1483,FR1860,FR-participant4,FR-participant3,True,1,FR,0,0.4589644968509674,0.49399858713150024
EN_TRIP31865_0,ɛ,eɪ,f,s,EN1183,EN1393,EN156,EN-participant3,EN-participant6,False,0,EN,1,0.38799533247947693,0.4911001920700073
GR_TRIP63358_0,aː,yː,b,s,GR260,GR294,GR602,GR-participant4,GR-participant1,False,0,GR,3,0.510870635509491,0.6319612264633179
ES_TRIP6779_0,a:,ɤ:,s,t,ES65,ES13,ES122,ES-participant2,ES-participant4,False,0,ES,6,0.5105680823326111,0.46613749861717224
BR_TRIP25907_1,ẽ,õ,m,d,BR1024,BR954,BR410,BR-participant5,BR-participant4,True,1,BR,2,0.3741505742073059,0.6011096835136414
TU_TRIP6147_1,y,i,f,z,TU4,TU13,TU154,TU-participant2,TU-participant3,True,1,TU,5,0.3367466330528259,0.4382895231246948
BR_TRIP16944_1,ũ,ẽ,m,d,BR570,BR553,BR277,BR-participant3,BR-participant4,True,1,BR,2,0.6282856464385986,0.8243922591209412
FR_TRIP66345_0,œ,ɔ,z,f,FR1602,FR1306,FR3367,FR-participant4,FR-participant7,False,0,FR,0,0.5447114706039429,0.5456956624984741
ES_TRIP7549_1,ɤ:,i:,l,s,ES31,ES32,ES232,ES-participant2,ES-participant1,True,1,ES,6,0.3601493835449219,0.5922335386276245
GR_TRIP39433_0,ʊ,uː,z,t,GR617,GR560,GR322,GR-participant1,GR-participant4,False,0,GR,3,0.35595256090164185,0.5349732637405396
EN_TRIP14852_0,ʌ,ʊ,t,s,EN2484,EN2397,EN969,EN-participant5,EN-participant4,False,0,EN,1,0.30485403537750244,0.29618844389915466
TU_TRIP4400_1,œ,ɯ,t,s,TU149,TU173,TU65,TU-participant3,TU-participant2,True,1,TU,5,0.43274906277656555,0.4239025413990021
BR_TRIP9418_1,e,ɛ,f,s,BR43,BR75,BR323,BR-participant2,BR-participant4,True,1,BR,2,0.6271011233329773,0.6178672909736633
BR_TRIP14932_0,ũ,ĩ,z,b,BR574,BR554,BR673,BR-participant3,BR-participant1,False,0,BR,2,0.44939908385276794,0.4818253517150879
FR_TRIP6910_0,ɛ̃,e,z,b,FR714,FR865,FR159,FR-participant2,FR-participant6,False,0,FR,0,0.3171237111091614,0.5745694637298584
GR_TRIP66990_1,uː,yː,ts,k,GR334,GR284,GR409,GR-participant4,GR-participant3,True,1,GR,3,0.3834451735019684,0.5184866189956665
EN_TRIP17203_0,i,ɪ,z,b,EN2864,EN2979,EN811,EN-participant8,EN-participant4,False,0,EN,1,0.4337606430053711,0.5028411746025085
GR_TRIP76827_1,aː,ʏ,f,s,GR657,GR693,GR388,GR-participant5,GR-participant3,True,1,GR,3,0.3601786494255066,0.682040810585022
GL_TRIP150_1,ɔ,o,p,p,GLO132,GLO32,GLO30,S03M,S01F,True,1,GL,4,0.4725700318813324,0.5684227347373962
EN_TRIP27102_0,ɑ,u,z,b,EN772,EN1144,EN1924,EN-participant4,EN-participant7,False,0,EN,1,0.32586073875427246,0.6229115128517151
BR_TRIP32743_1,ũ,ɐ̃,s,t,BR894,BR918,BR337,BR-participant5,BR-participant4,True,1,BR,2,0.5201230645179749,0.5505332946777344
BR_TRIP48469_0,ĩ,i,s,k,BR266,BR373,BR154,BR-participant4,BR-participant2,False,0,BR,2,0.6010291576385498,0.5738677382469177
EN_TRIP3413_0,ʊ,ɪ,z,f,EN207,EN181,EN651,EN-participant6,EN-participant2,False,0,EN,1,0.3618570864200592,0.43005630373954773
FR_TRIP76549_1,ø,œ,f,f,FR3981,FR3566,FR2968,FR-participant5,FR-participant7,True,1,FR,0,0.22986231744289398,0.2778033912181854
GL_TRIP2141_0,i,e,f,f,GLO16,GLO76,GLO58,S01F,S05M,False,0,GL,4,0.4555657207965851,0.4011220633983612
BR_TRIP31849_1,ẽ,ɐ̃,l,s,BR1020,BR1047,BR769,BR-participant5,BR-participant1,True,1,BR,2,0.355632483959198,0.5064490437507629
ES_TRIP12737_1,i:,y:,l,s,ES293,ES318,ES125,ES-participant5,ES-participant4,True,1,ES,6,0.4415384829044342,0.4493463933467865
GR_TRIP36940_0,øː,ʏ,l,t,GR519,GR587,GR123,GR-participant1,GR-participant6,False,0,GR,3,0.4221102297306061,0.4662618637084961
BR_TRIP17061_1,ĩ,õ,l,g,BR556,BR587,BR689,BR-participant3,BR-participant1,True,1,BR,2,0.513166069984436,0.5033583641052246
FR_TRIP65103_1,ɛ,ɛ̃,z,b,FR1563,FR1480,FR1812,FR-participant4,FR-participant3,True,1,FR,0,0.46598395705223083,0.6437557339668274
TU_TRIP10892_0,ɯ,y,f,z,TU262,TU222,TU128,TU-participant1,TU-participant4,False,0,TU,5,0.34406784176826477,0.5548937320709229
GR_TRIP23300_1,yː,iː,b,s,GR440,GR462,GR763,GR-participant3,GR-participant5,True,1,GR,3,0.4617506265640259,0.576485276222229
GR_TRIP48292_0,uː,ʊ,f,t,GR51,GR92,GR576,GR-participant6,GR-participant1,False,0,GR,3,0.4597247838973999,0.5769351124763489
BR_TRIP27873_0,a,ɐ̃,k,s,BR856,BR914,BR359,BR-participant5,BR-participant4,False,0,BR,2,0.5002894997596741,0.6893840432167053
ES_TRIP18456_0,æ:,a:,m,v,ES343,ES344,ES247,ES-participant5,ES-participant1,False,0,ES,6,0.3010241985321045,0.3650032877922058
ES_TRIP29318_1,æ:,y:,s,t,ES193,ES192,ES64,ES-participant3,ES-participant2,True,1,ES,6,0.4795836806297302,0.5591056942939758
BR_TRIP36377_1,õ,ɔ,d,g,BR268,BR379,BR588,BR-participant4,BR-participant3,True,1,BR,2,0.34700125455856323,0.467771977186203
BR_TRIP66562_0,i,ɛ,d,s,BR758,BR731,BR496,BR-participant1,BR-participant3,False,0,BR,2,0.4505646228790283,0.4976094961166382
GR_TRIP50100_1,iː,ɪ,f,t,GR121,GR48,GR572,GR-participant6,GR-participant1,True,1,GR,3,0.39641329646110535,0.552521288394928
GR_TRIP67979_0,ʊ,ʏ,z,t,GR710,GR717,GR238,GR-participant5,GR-participant2,False,0,GR,3,0.46690043807029724,0.5238399505615234
BR_TRIP7603_0,ɐ̃,ĩ,l,s,BR138,BR61,BR233,BR-participant2,BR-participant4,False,0,BR,2,0.551264762878418,0.7350835204124451
TU_TRIP10445_1,i,u,f,z,TU232,TU202,TU177,TU-participant1,TU-participant3,True,1,TU,5,0.4506370425224304,0.5585297346115112
FR_TRIP17801_1,ɔ,u,z,f,FR2219,FR2058,FR2480,FR-participant3,FR-participant1,True,1,FR,0,0.42701035737991333,0.4863371253013611
ES_TRIP6615_0,æ:,a:,s,t,ES64,ES17,ES88,ES-participant2,ES-participant4,False,0,ES,6,0.4490620493888855,0.4354994297027588
GL_TRIP104_1,i,ɛ,p,p,GLO78,GLO39,GLO25,S03M,S04F,True,1,GL,4,0.39864569902420044,0.4360524117946625
ES_TRIP22878_0,i:,æ:,s,t,ES119,ES88,ES14,ES-participant4,ES-participant2,False,0,ES,6,0.4971802532672882,0.5864768624305725
FR_TRIP49482_1,ɔ̃,ɑ̃,z,b,FR80,FR453,FR4247,FR-participant6,FR-participant8,True,1,FR,0,0.5044586062431335,0.5322519540786743
EN_TRIP8682_0,ɪ,ʊ,f,s,EN1991,EN2269,EN1763,EN-participant7,EN-participant1,False,0,EN,1,0.40310895442962646,0.47908350825309753
BR_TRIP8870_1,ĩ,õ,s,t,BR65,BR91,BR849,BR-participant2,BR-participant1,True,1,BR,2,0.40905067324638367,0.5321118235588074
EN_TRIP3354_0,ɪ,i,z,f,EN181,EN22,EN962,EN-participant6,EN-participant4,False,0,EN,1,0.5176031589508057,0.577753484249115
FR_TRIP50710_1,ɛ̃,ɛ,z,f,FR162,FR345,FR1965,FR-participant6,FR-participant3,True,1,FR,0,0.5238027572631836,0.6089916825294495
GL_TRIP975_0,o,ɔ,f,f,GLO125,GLO61,GLO60,S05M,S02M,False,0,GL,4,0.4134663939476013,0.42920005321502686
ES_TRIP8664_1,æ:,ø:,l,s,ES70,ES66,ES223,ES-participant2,ES-participant1,True,1,ES,6,0.40141013264656067,0.6286355257034302
BR_TRIP55377_0,ũ,ĩ,z,b,BR673,BR687,BR895,BR-participant1,BR-participant5,False,0,BR,2,0.4843805134296417,0.5331013202667236
